School_ID,METRIC_NAME,METRIC_VALUE,School,Carnegie Classification 2018,Religious Affiliation
178369,Instruction Expenses Per FTE (FASB),4923.0,Missouri Valley College,22,66
178369,Academic Support Expenses Per FTE (FASB),1015.0,Missouri Valley College,22,66
178369,Institutional Support Expenses Per FTE (FASB),2393.0,Missouri Valley College,22,66
178369,Student Services Expenses Per FTE (FASB),5637.0,Missouri Valley College,22,66
179955,Endowment Asset Value,65347758.0,William Jewell College,22,-2
179955,12-Month FTE Enrollment,865.0,William Jewell College,22,-2
179955,Core Expenses (FASB),33097139.0,William Jewell College,22,-2
179955,Instruction Expenses Per FTE (FASB),13368.0,William Jewell College,22,-2
179955,Academic Support Expenses Per FTE (FASB),2836.0,William Jewell College,22,-2
179955,Institutional Support Expenses Per FTE (FASB),11278.0,William Jewell College,22,-2
179955,Student Services Expenses Per FTE (FASB),10780.0,William Jewell College,22,-2
180106,Endowment Asset Value,70468918.0,Carroll College,22,30
180106,12-Month FTE Enrollment,1110.0,Carroll College,22,30
180106,Core Expenses (FASB),33605362.0,Carroll College,22,30
180106,Instruction Expenses Per FTE (FASB),10866.0,Carroll College,22,30
180106,Academic Support Expenses Per FTE (FASB),2805.0,Carroll College,22,30
180106,Institutional Support Expenses Per FTE (FASB),7193.0,Carroll College,22,30
180106,Student Services Expenses Per FTE (FASB),8405.0,Carroll College,22,30
180258,Endowment Asset Value,19477568.0,University of Providence,22,30
180258,12-Month FTE Enrollment,708.0,University of Providence,22,30
180258,Core Expenses (FASB),22836738.0,University of Providence,22,30
180258,Instruction Expenses Per FTE (FASB),9512.0,University of Providence,22,30
180258,Academic Support Expenses Per FTE (FASB),1330.0,University of Providence,22,30
180258,Institutional Support Expenses Per FTE (FASB),12105.0,University of Providence,22,30
180258,Student Services Expenses Per FTE (FASB),9307.0,University of Providence,22,30
180595,Endowment Asset Value,40587952.0,Rocky Mountain College,20,76
180595,12-Month FTE Enrollment,1038.0,Rocky Mountain College,20,76
180595,Core Expenses (FASB),26133776.0,Rocky Mountain College,20,76
180595,Instruction Expenses Per FTE (FASB),10868.0,Rocky Mountain College,20,76
180595,Academic Support Expenses Per FTE (FASB),2235.0,Rocky Mountain College,20,76
180595,Institutional Support Expenses Per FTE (FASB),4307.0,Rocky Mountain College,20,76
180595,Student Services Expenses Per FTE (FASB),7767.0,Rocky Mountain College,20,76
180984,Endowment Asset Value,70806731.0,Concordia University-Nebraska,18,68
180984,12-Month FTE Enrollment,1775.0,Concordia University-Nebraska,18,68
180984,Core Expenses (FASB),34415541.0,Concordia University-Nebraska,18,68
180984,Instruction Expenses Per FTE (FASB),5687.0,Concordia University-Nebraska,18,68
180984,Academic Support Expenses Per FTE (FASB),1580.0,Concordia University-Nebraska,18,68
180984,Institutional Support Expenses Per FTE (FASB),5331.0,Concordia University-Nebraska,18,68
180984,Student Services Expenses Per FTE (FASB),6791.0,Concordia University-Nebraska,18,68
181020,Endowment Asset Value,124564584.0,Doane University,21,-2
181020,12-Month FTE Enrollment,1466.0,Doane University,21,-2
181020,Core Expenses (FASB),43016446.0,Doane University,21,-2
181020,Instruction Expenses Per FTE (FASB),12925.0,Doane University,21,-2
181020,Academic Support Expenses Per FTE (FASB),4579.0,Doane University,21,-2
181020,Institutional Support Expenses Per FTE (FASB),4184.0,Doane University,21,-2
181020,Student Services Expenses Per FTE (FASB),7654.0,Doane University,21,-2
181127,Endowment Asset Value,103044666.0,Hastings College,22,66
181127,12-Month FTE Enrollment,953.0,Hastings College,22,66
181127,Core Expenses (FASB),26590736.0,Hastings College,22,66
181127,Instruction Expenses Per FTE (FASB),9165.0,Hastings College,22,66
181127,Academic Support Expenses Per FTE (FASB),1545.0,Hastings College,22,66
181127,Institutional Support Expenses Per FTE (FASB),8094.0,Hastings College,22,66
181127,Student Services Expenses Per FTE (FASB),8872.0,Hastings College,22,66
181330,Endowment Asset Value,24331466.0,Midland University,20,39
181330,12-Month FTE Enrollment,1440.0,Midland University,20,39
181330,Core Expenses (FASB),29245684.0,Midland University,20,39
181330,Instruction Expenses Per FTE (FASB),7592.0,Midland University,20,39
181330,Academic Support Expenses Per FTE (FASB),484.0,Midland University,20,39
181330,Institutional Support Expenses Per FTE (FASB),4865.0,Midland University,20,39
181330,Student Services Expenses Per FTE (FASB),7369.0,Midland University,20,39
181446,Endowment Asset Value,70406000.0,Nebraska Wesleyan University,19,71
181446,12-Month FTE Enrollment,2043.0,Nebraska Wesleyan University,19,71
181446,Core Expenses (FASB),39648000.0,Nebraska Wesleyan University,19,71
181446,Instruction Expenses Per FTE (FASB),8040.0,Nebraska Wesleyan University,19,71
181446,Academic Support Expenses Per FTE (FASB),2484.0,Nebraska Wesleyan University,19,71
181446,Institutional Support Expenses Per FTE (FASB),3033.0,Nebraska Wesleyan University,19,71
181446,Student Services Expenses Per FTE (FASB),5847.0,Nebraska Wesleyan University,19,71
181738,Endowment Asset Value,29971816.0,Union Adventist University,22,95
181738,12-Month FTE Enrollment,652.0,Union Adventist University,22,95
181738,Core Expenses (FASB),20588748.0,Union Adventist University,22,95
181738,Instruction Expenses Per FTE (FASB),12903.0,Union Adventist University,22,95
181738,Academic Support Expenses Per FTE (FASB),3578.0,Union Adventist University,22,95
181738,Institutional Support Expenses Per FTE (FASB),8632.0,Union Adventist University,22,95
181738,Student Services Expenses Per FTE (FASB),6034.0,Union Adventist University,22,95
181853,Endowment Asset Value,22627370.0,York University,22,74
181853,12-Month FTE Enrollment,542.0,York University,22,74
181853,Core Expenses (FASB),11259520.0,York University,22,74
181853,Instruction Expenses Per FTE (FASB),5625.0,York University,22,74
181853,Academic Support Expenses Per FTE (FASB),1268.0,York University,22,74
181853,Institutional Support Expenses Per FTE (FASB),7366.0,York University,22,74
181853,Student Services Expenses Per FTE (FASB),6516.0,York University,22,74
182634,Endowment Asset Value,65763908.0,Colby-Sawyer College,22,-2
182634,12-Month FTE Enrollment,923.0,Colby-Sawyer College,22,-2
182634,Core Expenses (FASB),30001748.0,Colby-Sawyer College,22,-2
182634,Instruction Expenses Per FTE (FASB),10786.0,Colby-Sawyer College,22,-2
182634,Academic Support Expenses Per FTE (FASB),4426.0,Colby-Sawyer College,22,-2
182634,Institutional Support Expenses Per FTE (FASB),7793.0,Colby-Sawyer College,22,-2
182634,Student Services Expenses Per FTE (FASB),9203.0,Colby-Sawyer College,22,-2
182795,Endowment Asset Value,20875701.0,Franklin Pierce University,19,-2
182795,12-Month FTE Enrollment,1740.0,Franklin Pierce University,19,-2
182795,Core Expenses (FASB),42068386.0,Franklin Pierce University,19,-2
182795,Instruction Expenses Per FTE (FASB),9678.0,Franklin Pierce University,19,-2
182795,Academic Support Expenses Per FTE (FASB),2880.0,Franklin Pierce University,19,-2
182795,Institutional Support Expenses Per FTE (FASB),3923.0,Franklin Pierce University,19,-2
182795,Student Services Expenses Per FTE (FASB),7665.0,Franklin Pierce University,19,-2
183239,Endowment Asset Value,200158610.0,Saint Anselm College,21,30
183239,12-Month FTE Enrollment,2144.0,Saint Anselm College,21,30
183239,Core Expenses (FASB),68328617.0,Saint Anselm College,21,30
183239,Instruction Expenses Per FTE (FASB),13841.0,Saint Anselm College,21,30
183239,Academic Support Expenses Per FTE (FASB),2937.0,Saint Anselm College,21,30
183239,Institutional Support Expenses Per FTE (FASB),6733.0,Saint Anselm College,21,30
183239,Student Services Expenses Per FTE (FASB),7534.0,Saint Anselm College,21,30
183822,Endowment Asset Value,15488770.0,Bloomfield College,21,66
183822,12-Month FTE Enrollment,1123.0,Bloomfield College,21,66
183822,Core Expenses (FASB),36559163.0,Bloomfield College,21,66
183822,Instruction Expenses Per FTE (FASB),11240.0,Bloomfield College,21,66
183822,Academic Support Expenses Per FTE (FASB),2696.0,Bloomfield College,21,66
183822,Institutional Support Expenses Per FTE (FASB),8898.0,Bloomfield College,21,66
183822,Student Services Expenses Per FTE (FASB),5318.0,Bloomfield College,21,66
183974,Endowment Asset Value,15536589.0,Centenary University,19,71
183974,12-Month FTE Enrollment,1231.0,Centenary University,19,71
183974,Core Expenses (FASB),29766751.0,Centenary University,19,71
183974,Instruction Expenses Per FTE (FASB),10738.0,Centenary University,19,71
183974,Academic Support Expenses Per FTE (FASB),2452.0,Centenary University,19,71
183974,Institutional Support Expenses Per FTE (FASB),4886.0,Centenary University,19,71
183974,Student Services Expenses Per FTE (FASB),6095.0,Centenary University,19,71
184348,Endowment Asset Value,128610000.0,Drew University,21,71
184348,12-Month FTE Enrollment,2169.0,Drew University,21,71
184348,Core Expenses (FASB),75788000.0,Drew University,21,71
184348,Instruction Expenses Per FTE (FASB),12018.0,Drew University,21,71
184348,Academic Support Expenses Per FTE (FASB),4560.0,Drew University,21,71
184348,Institutional Support Expenses Per FTE (FASB),10619.0,Drew University,21,71
184348,Student Services Expenses Per FTE (FASB),7745.0,Drew University,21,71
184603,Endowment Asset Value,96344000.0,Fairleigh Dickinson University-Metropolitan Campus,18,-2
184603,12-Month FTE Enrollment,4096.0,Fairleigh Dickinson University-Metropolitan Campus,18,-2
184603,Core Expenses (FASB),100415000.0,Fairleigh Dickinson University-Metropolitan Campus,18,-2
184603,Instruction Expenses Per FTE (FASB),9933.0,Fairleigh Dickinson University-Metropolitan Campus,18,-2
184603,Academic Support Expenses Per FTE (FASB),4330.0,Fairleigh Dickinson University-Metropolitan Campus,18,-2
184603,Institutional Support Expenses Per FTE (FASB),4523.0,Fairleigh Dickinson University-Metropolitan Campus,18,-2
184603,Student Services Expenses Per FTE (FASB),5679.0,Fairleigh Dickinson University-Metropolitan Campus,18,-2
184612,Endowment Asset Value,6224407.0,Felician University,19,30
184612,12-Month FTE Enrollment,1990.0,Felician University,19,30
184612,Core Expenses (FASB),53444295.0,Felician University,19,30
184612,Instruction Expenses Per FTE (FASB),10003.0,Felician University,19,30
184612,Academic Support Expenses Per FTE (FASB),2229.0,Felician University,19,30
184612,Institutional Support Expenses Per FTE (FASB),2348.0,Felician University,19,30
184612,Student Services Expenses Per FTE (FASB),7885.0,Felician University,19,30
184773,Endowment Asset Value,51743669.0,Georgian Court University,19,30
184773,12-Month FTE Enrollment,1545.0,Georgian Court University,19,30
184773,Core Expenses (FASB),48062864.0,Georgian Court University,19,30
184773,Instruction Expenses Per FTE (FASB),9921.0,Georgian Court University,19,30
184773,Academic Support Expenses Per FTE (FASB),5064.0,Georgian Court University,19,30
184773,Institutional Support Expenses Per FTE (FASB),8200.0,Georgian Court University,19,30
184773,Student Services Expenses Per FTE (FASB),7924.0,Georgian Court University,19,30
186283,Endowment Asset Value,73183000.0,Rider University,18,-2
186283,12-Month FTE Enrollment,3708.0,Rider University,18,-2
186283,Core Expenses (FASB),120887000.0,Rider University,18,-2
186283,Instruction Expenses Per FTE (FASB),13922.0,Rider University,18,-2
186283,Academic Support Expenses Per FTE (FASB),3748.0,Rider University,18,-2
186283,Institutional Support Expenses Per FTE (FASB),7249.0,Rider University,18,-2
186283,Student Services Expenses Per FTE (FASB),7415.0,Rider University,18,-2
186432,Endowment Asset Value,39220636.0,Saint Peter's University,18,30
186432,12-Month FTE Enrollment,3303.0,Saint Peter's University,18,30
186432,Core Expenses (FASB),76135975.0,Saint Peter's University,18,30
186432,Instruction Expenses Per FTE (FASB),6827.0,Saint Peter's University,18,30
186432,Academic Support Expenses Per FTE (FASB),3240.0,Saint Peter's University,18,30
186432,Institutional Support Expenses Per FTE (FASB),7151.0,Saint Peter's University,18,30
186432,Student Services Expenses Per FTE (FASB),5833.0,Saint Peter's University,18,30
188535,Endowment Asset Value,75548953.0,Albany Law School,31,-2
188535,12-Month FTE Enrollment,635.0,Albany Law School,31,-2
188535,Core Expenses (FASB),25576101.0,Albany Law School,31,-2
188535,Instruction Expenses Per FTE (FASB),18922.0,Albany Law School,31,-2
188535,Academic Support Expenses Per FTE (FASB),6440.0,Albany Law School,31,-2
188535,Institutional Support Expenses Per FTE (FASB),9556.0,Albany Law School,31,-2
188535,Student Services Expenses Per FTE (FASB),5359.0,Albany Law School,31,-2
188641,Endowment Asset Value,176525647.0,Alfred University,18,-2
188641,12-Month FTE Enrollment,1859.0,Alfred University,18,-2
188641,Core Expenses (FASB),69417558.0,Alfred University,18,-2
188641,Instruction Expenses Per FTE (FASB),15380.0,Alfred University,18,-2
188641,Academic Support Expenses Per FTE (FASB),4818.0,Alfred University,18,-2
188641,Institutional Support Expenses Per FTE (FASB),7571.0,Alfred University,18,-2
188641,Student Services Expenses Per FTE (FASB),6631.0,Alfred University,18,-2
189705,Endowment Asset Value,142787396.0,Canisius University,18,30
189705,12-Month FTE Enrollment,2377.0,Canisius University,18,30
189705,Core Expenses (FASB),67744604.0,Canisius University,18,30
189705,Instruction Expenses Per FTE (FASB),9285.0,Canisius University,18,30
189705,Academic Support Expenses Per FTE (FASB),3225.0,Canisius University,18,30
189705,Institutional Support Expenses Per FTE (FASB),7736.0,Canisius University,18,30
189705,Student Services Expenses Per FTE (FASB),7894.0,Canisius University,18,30
190044,Endowment Asset Value,218427219.0,Clarkson University,16,-2
190044,12-Month FTE Enrollment,3354.0,Clarkson University,16,-2
190044,Core Expenses (FASB),122838403.0,Clarkson University,16,-2
190044,Instruction Expenses Per FTE (FASB),16572.0,Clarkson University,16,-2
190044,Academic Support Expenses Per FTE (FASB),4279.0,Clarkson University,16,-2
190044,Institutional Support Expenses Per FTE (FASB),5506.0,Clarkson University,16,-2
190044,Student Services Expenses Per FTE (FASB),5957.0,Clarkson University,16,-2
190716,Endowment Asset Value,51712746.0,D'Youville  University,17,-2
190716,12-Month FTE Enrollment,2289.0,D'Youville  University,17,-2
190716,Core Expenses (FASB),70817912.0,D'Youville  University,17,-2
190716,Instruction Expenses Per FTE (FASB),13542.0,D'Youville  University,17,-2
190716,Academic Support Expenses Per FTE (FASB),5281.0,D'Youville  University,17,-2
190716,Institutional Support Expenses Per FTE (FASB),4519.0,D'Youville  University,17,-2
190716,Student Services Expenses Per FTE (FASB),5871.0,D'Youville  University,17,-2
190761,Endowment Asset Value,8453474.0,Dominican University New York,20,-2
190761,12-Month FTE Enrollment,1400.0,Dominican University New York,20,-2
190761,Core Expenses (FASB),33907656.0,Dominican University New York,20,-2
190761,Instruction Expenses Per FTE (FASB),10629.0,Dominican University New York,20,-2
190761,Academic Support Expenses Per FTE (FASB),1601.0,Dominican University New York,20,-2
190761,Institutional Support Expenses Per FTE (FASB),6074.0,Dominican University New York,20,-2
190761,Student Services Expenses Per FTE (FASB),5915.0,Dominican University New York,20,-2
191533,Endowment Asset Value,50211828.0,Hartwick College,21,-2
191533,12-Month FTE Enrollment,1120.0,Hartwick College,21,-2
191533,Core Expenses (FASB),46276376.0,Hartwick College,21,-2
191533,Instruction Expenses Per FTE (FASB),15073.0,Hartwick College,21,-2
191533,Academic Support Expenses Per FTE (FASB),1423.0,Hartwick College,21,-2
191533,Institutional Support Expenses Per FTE (FASB),13146.0,Hartwick College,21,-2
191533,Student Services Expenses Per FTE (FASB),11035.0,Hartwick College,21,-2
191676,Endowment Asset Value,69416105.0,Houghton University,21,89
191676,12-Month FTE Enrollment,785.0,Houghton University,21,89
191676,Core Expenses (FASB),25422970.0,Houghton University,21,89
191676,Instruction Expenses Per FTE (FASB),12006.0,Houghton University,21,89
191676,Academic Support Expenses Per FTE (FASB),2144.0,Houghton University,21,89
191676,Institutional Support Expenses Per FTE (FASB),6618.0,Houghton University,21,89
191676,Student Services Expenses Per FTE (FASB),11477.0,Houghton University,21,89
191931,Endowment Asset Value,207953000.0,Iona University,18,30
191931,12-Month FTE Enrollment,3331.0,Iona University,18,30
191931,Core Expenses (FASB),97625000.0,Iona University,18,30
191931,Instruction Expenses Per FTE (FASB),11246.0,Iona University,18,30
191931,Academic Support Expenses Per FTE (FASB),3080.0,Iona University,18,30
191931,Institutional Support Expenses Per FTE (FASB),5890.0,Iona University,18,30
191931,Student Services Expenses Per FTE (FASB),8977.0,Iona University,18,30
192192,Endowment Asset Value,17623100.0,Keuka College,19,-2
192192,12-Month FTE Enrollment,1128.0,Keuka College,19,-2
192192,Core Expenses (FASB),30241615.0,Keuka College,19,-2
192192,Instruction Expenses Per FTE (FASB),8374.0,Keuka College,19,-2
192192,Academic Support Expenses Per FTE (FASB),1122.0,Keuka College,19,-2
192192,Institutional Support Expenses Per FTE (FASB),10489.0,Keuka College,19,-2
192192,Student Services Expenses Per FTE (FASB),6825.0,Keuka College,19,-2
192749,Endowment Asset Value,30173776.0,Manhattanville College,18,-2
192749,12-Month FTE Enrollment,2063.0,Manhattanville College,18,-2
192749,Core Expenses (FASB),56915218.0,Manhattanville College,18,-2
192749,Instruction Expenses Per FTE (FASB),10741.0,Manhattanville College,18,-2
192749,Academic Support Expenses Per FTE (FASB),3161.0,Manhattanville College,18,-2
192749,Institutional Support Expenses Per FTE (FASB),7002.0,Manhattanville College,18,-2
192749,Student Services Expenses Per FTE (FASB),6684.0,Manhattanville College,18,-2
192864,Endowment Asset Value,27478527.0,Marymount Manhattan College,21,-2
192864,12-Month FTE Enrollment,1491.0,Marymount Manhattan College,21,-2
192864,Core Expenses (FASB),47214059.0,Marymount Manhattan College,21,-2
192864,Instruction Expenses Per FTE (FASB),13815.0,Marymount Manhattan College,21,-2
192864,Academic Support Expenses Per FTE (FASB),3267.0,Marymount Manhattan College,21,-2
192864,Institutional Support Expenses Per FTE (FASB),8124.0,Marymount Manhattan College,21,-2
192864,Student Services Expenses Per FTE (FASB),6460.0,Marymount Manhattan College,21,-2
193353,Endowment Asset Value,9730647.0,Mount Saint Mary College,19,30
193353,12-Month FTE Enrollment,1513.0,Mount Saint Mary College,19,30
193353,Core Expenses (FASB),41814207.0,Mount Saint Mary College,19,30
193353,Instruction Expenses Per FTE (FASB),10462.0,Mount Saint Mary College,19,30
193353,Academic Support Expenses Per FTE (FASB),3398.0,Mount Saint Mary College,19,30
193353,Institutional Support Expenses Per FTE (FASB),6858.0,Mount Saint Mary College,19,30
193353,Student Services Expenses Per FTE (FASB),6901.0,Mount Saint Mary College,19,30
193584,Endowment Asset Value,84424711.0,Nazareth University,18,-2
193584,12-Month FTE Enrollment,2430.0,Nazareth University,18,-2
193584,Core Expenses (FASB),71023867.0,Nazareth University,18,-2
193584,Instruction Expenses Per FTE (FASB),13967.0,Nazareth University,18,-2
193584,Academic Support Expenses Per FTE (FASB),3074.0,Nazareth University,18,-2
193584,Institutional Support Expenses Per FTE (FASB),4848.0,Nazareth University,18,-2
193584,Student Services Expenses Per FTE (FASB),6635.0,Nazareth University,18,-2
193751,Endowment Asset Value,62321333.0,Northeast College of Health Sciences,26,-2
193751,12-Month FTE Enrollment,541.0,Northeast College of Health Sciences,26,-2
193751,Core Expenses (FASB),20548641.0,Northeast College of Health Sciences,26,-2
193751,Instruction Expenses Per FTE (FASB),15668.0,Northeast College of Health Sciences,26,-2
193751,Academic Support Expenses Per FTE (FASB),5130.0,Northeast College of Health Sciences,26,-2
193751,Institutional Support Expenses Per FTE (FASB),10603.0,Northeast College of Health Sciences,26,-2
193751,Student Services Expenses Per FTE (FASB),6257.0,Northeast College of Health Sciences,26,-2
194392,Endowment Asset Value,34139186.0,Paul Smiths College of Arts and Science,22,-2
194392,12-Month FTE Enrollment,740.0,Paul Smiths College of Arts and Science,22,-2
194392,Core Expenses (FASB),22515802.0,Paul Smiths College of Arts and Science,22,-2
194392,Instruction Expenses Per FTE (FASB),9897.0,Paul Smiths College of Arts and Science,22,-2
194392,Academic Support Expenses Per FTE (FASB),1632.0,Paul Smiths College of Arts and Science,22,-2
194392,Institutional Support Expenses Per FTE (FASB),6182.0,Paul Smiths College of Arts and Science,22,-2
194392,Student Services Expenses Per FTE (FASB),5424.0,Paul Smiths College of Arts and Science,22,-2
194958,Endowment Asset Value,33941628.0,Roberts Wesleyan University,18,64
194958,12-Month FTE Enrollment,1586.0,Roberts Wesleyan University,18,64
194958,Core Expenses (FASB),37852008.0,Roberts Wesleyan University,18,64
194958,Instruction Expenses Per FTE (FASB),9977.0,Roberts Wesleyan University,18,64
194958,Academic Support Expenses Per FTE (FASB),1995.0,Roberts Wesleyan University,18,64
194958,Institutional Support Expenses Per FTE (FASB),6574.0,Roberts Wesleyan University,18,64
194958,Student Services Expenses Per FTE (FASB),5320.0,Roberts Wesleyan University,18,64
195164,Endowment Asset Value,80824663.0,St Bonaventure University,19,30
195164,12-Month FTE Enrollment,2664.0,St Bonaventure University,19,30
195164,Core Expenses (FASB),69698995.0,St Bonaventure University,19,30
195164,Instruction Expenses Per FTE (FASB),8930.0,St Bonaventure University,19,30
195164,Academic Support Expenses Per FTE (FASB),4640.0,St Bonaventure University,19,30
195164,Institutional Support Expenses Per FTE (FASB),4059.0,St Bonaventure University,19,30
195164,Student Services Expenses Per FTE (FASB),7968.0,St Bonaventure University,19,30
195173,Endowment Asset Value,45960441.0,St. Francis College,22,-2
195173,12-Month FTE Enrollment,2801.0,St. Francis College,22,-2
195173,Core Expenses (FASB),89168819.0,St. Francis College,22,-2
195173,Instruction Expenses Per FTE (FASB),11119.0,St. Francis College,22,-2
195173,Academic Support Expenses Per FTE (FASB),3917.0,St. Francis College,22,-2
195173,Institutional Support Expenses Per FTE (FASB),8684.0,St. Francis College,22,-2
195173,Student Services Expenses Per FTE (FASB),8115.0,St. Francis College,22,-2
195243,Endowment Asset Value,43176551.0,St. Thomas Aquinas College,20,-2
195243,12-Month FTE Enrollment,1297.0,St. Thomas Aquinas College,20,-2
195243,Core Expenses (FASB),37859001.0,St. Thomas Aquinas College,20,-2
195243,Instruction Expenses Per FTE (FASB),10130.0,St. Thomas Aquinas College,20,-2
195243,Academic Support Expenses Per FTE (FASB),2468.0,St. Thomas Aquinas College,20,-2
195243,Institutional Support Expenses Per FTE (FASB),5291.0,St. Thomas Aquinas College,20,-2
195243,Student Services Expenses Per FTE (FASB),6402.0,St. Thomas Aquinas College,20,-2
195474,Endowment Asset Value,171314952.0,Siena College,20,30
195474,12-Month FTE Enrollment,3515.0,Siena College,20,30
195474,Core Expenses (FASB),93047295.0,Siena College,20,30
195474,Instruction Expenses Per FTE (FASB),10194.0,Siena College,20,30
195474,Academic Support Expenses Per FTE (FASB),3560.0,Siena College,20,30
195474,Institutional Support Expenses Per FTE (FASB),5775.0,Siena College,20,30
195474,Student Services Expenses Per FTE (FASB),6504.0,Siena College,20,30
197911,Endowment Asset Value,28772743.0,Barton College,22,61
197911,12-Month FTE Enrollment,1169.0,Barton College,22,61
197911,Core Expenses (FASB),25565710.0,Barton College,22,61
197911,Instruction Expenses Per FTE (FASB),7823.0,Barton College,22,61
197911,Academic Support Expenses Per FTE (FASB),1510.0,Barton College,22,61
197911,Institutional Support Expenses Per FTE (FASB),4530.0,Barton College,22,61
197911,Student Services Expenses Per FTE (FASB),7839.0,Barton College,22,61
197984,Endowment Asset Value,11651697.0,Belmont Abbey College,22,30
197984,12-Month FTE Enrollment,1502.0,Belmont Abbey College,22,30
197984,Core Expenses (FASB),40912736.0,Belmont Abbey College,22,30
197984,Instruction Expenses Per FTE (FASB),7350.0,Belmont Abbey College,22,30
197984,Academic Support Expenses Per FTE (FASB),1734.0,Belmont Abbey College,22,30
197984,Institutional Support Expenses Per FTE (FASB),9125.0,Belmont Abbey College,22,30
197984,Student Services Expenses Per FTE (FASB),9030.0,Belmont Abbey College,22,30
198066,Endowment Asset Value,33654804.0,Brevard College,22,71
198066,12-Month FTE Enrollment,726.0,Brevard College,22,71
198066,Core Expenses (FASB),17596548.0,Brevard College,22,71
198066,Instruction Expenses Per FTE (FASB),6809.0,Brevard College,22,71
198066,Academic Support Expenses Per FTE (FASB),1490.0,Brevard College,22,71
198066,Institutional Support Expenses Per FTE (FASB),8651.0,Brevard College,22,71
198066,Student Services Expenses Per FTE (FASB),7287.0,Brevard College,22,71
198215,Endowment Asset Value,321799560.0,Catawba College,22,-2
198215,12-Month FTE Enrollment,1153.0,Catawba College,22,-2
198215,Core Expenses (FASB),61782811.0,Catawba College,22,-2
198215,Instruction Expenses Per FTE (FASB),11956.0,Catawba College,22,-2
198215,Academic Support Expenses Per FTE (FASB),1665.0,Catawba College,22,-2
198215,Institutional Support Expenses Per FTE (FASB),13793.0,Catawba College,22,-2
198215,Student Services Expenses Per FTE (FASB),6081.0,Catawba College,22,-2
198303,Endowment Asset Value,28585450.0,Chowan University,21,75
198303,12-Month FTE Enrollment,834.0,Chowan University,21,75
198303,Core Expenses (FASB),22511816.0,Chowan University,21,75
198303,Instruction Expenses Per FTE (FASB),7547.0,Chowan University,21,75
198303,Academic Support Expenses Per FTE (FASB),1359.0,Chowan University,21,75
198303,Institutional Support Expenses Per FTE (FASB),9099.0,Chowan University,21,75
198303,Student Services Expenses Per FTE (FASB),7749.0,Chowan University,21,75
198561,Endowment Asset Value,72478059.0,Gardner-Webb University,17,75
198561,12-Month FTE Enrollment,2656.0,Gardner-Webb University,17,75
198561,Core Expenses (FASB),59539179.0,Gardner-Webb University,17,75
198561,Instruction Expenses Per FTE (FASB),9515.0,Gardner-Webb University,17,75
198561,Academic Support Expenses Per FTE (FASB),919.0,Gardner-Webb University,17,75
198561,Institutional Support Expenses Per FTE (FASB),4729.0,Gardner-Webb University,17,75
198561,Student Services Expenses Per FTE (FASB),6523.0,Gardner-Webb University,17,75
198598,Endowment Asset Value,27948701.0,Greensboro College,22,71
198598,12-Month FTE Enrollment,822.0,Greensboro College,22,71
198598,Core Expenses (FASB),18892174.0,Greensboro College,22,71
198598,Instruction Expenses Per FTE (FASB),10399.0,Greensboro College,22,71
198598,Academic Support Expenses Per FTE (FASB),435.0,Greensboro College,22,71
198598,Institutional Support Expenses Per FTE (FASB),5028.0,Greensboro College,22,71
198598,Student Services Expenses Per FTE (FASB),7121.0,Greensboro College,22,71
198613,Endowment Asset Value,77345082.0,Guilford College,21,65
198613,12-Month FTE Enrollment,1227.0,Guilford College,21,65
198613,Core Expenses (FASB),37141440.0,Guilford College,21,65
198613,Instruction Expenses Per FTE (FASB),9574.0,Guilford College,21,65
198613,Academic Support Expenses Per FTE (FASB),3915.0,Guilford College,21,65
198613,Institutional Support Expenses Per FTE (FASB),5179.0,Guilford College,21,65
198613,Student Services Expenses Per FTE (FASB),7014.0,Guilford College,21,65
198756,Endowment Asset Value,64251820.0,Johnson C Smith University,21,-2
198756,12-Month FTE Enrollment,1065.0,Johnson C Smith University,21,-2
198756,Core Expenses (FASB),43261759.0,Johnson C Smith University,21,-2
198756,Instruction Expenses Per FTE (FASB),10208.0,Johnson C Smith University,21,-2
198756,Academic Support Expenses Per FTE (FASB),4525.0,Johnson C Smith University,21,-2
198756,Institutional Support Expenses Per FTE (FASB),15444.0,Johnson C Smith University,21,-2
198756,Student Services Expenses Per FTE (FASB),7573.0,Johnson C Smith University,21,-2
198808,Endowment Asset Value,34836868.0,Lees-McRae College,22,66
198808,12-Month FTE Enrollment,853.0,Lees-McRae College,22,66
198808,Core Expenses (FASB),20814125.0,Lees-McRae College,22,66
198808,Instruction Expenses Per FTE (FASB),7637.0,Lees-McRae College,22,66
198808,Academic Support Expenses Per FTE (FASB),2379.0,Lees-McRae College,22,66
198808,Institutional Support Expenses Per FTE (FASB),6658.0,Lees-McRae College,22,66
198808,Student Services Expenses Per FTE (FASB),7201.0,Lees-McRae College,22,66
198835,Endowment Asset Value,128381078.0,Lenoir-Rhyne University,18,39
198835,12-Month FTE Enrollment,2038.0,Lenoir-Rhyne University,18,39
198835,Core Expenses (FASB),56271528.0,Lenoir-Rhyne University,18,39
198835,Instruction Expenses Per FTE (FASB),10810.0,Lenoir-Rhyne University,18,39
198835,Academic Support Expenses Per FTE (FASB),1285.0,Lenoir-Rhyne University,18,39
198835,Institutional Support Expenses Per FTE (FASB),7530.0,Lenoir-Rhyne University,18,39
198835,Student Services Expenses Per FTE (FASB),7683.0,Lenoir-Rhyne University,18,39
